catNumber;isAvailable;price;modelName;itemName;imagePath;categoryName;brandName;categoryId
98091;false;15713;DHSS30;"Die HARD DHSS30 - телескопическая стойка для колонок с лебёдкой";https://invask.ru/catalogue/images/98091.jpg;"Стойка для акустической системы";"DIE HARD";515
450154;false;4850;"VT-S 30 406";"FBT VT-S 30 406 - стойка-адаптер для сабвуфера, высота 30 см , для CLA-406";https://invask.ru/catalogue/images/450154.jpg;"Стойка для акустической системы";FBT;515
444012;true;2988;VT-S604;"FBT VT-S604 - адаптер на стойку для крепления CLA604A";https://invask.ru/catalogue/images/444012.jpg;"Стойка для акустической системы";FBT;515
449837;false;7263;POLE-MA;"JBL POLE-MA - стойка саб/сателлит с ручной регулировкой для STX, VRX, PRX и SRX818";https://invask.ru/catalogue/images/449837.jpg;"Стойка для акустической системы";JBL;515
448568;true;6314;FPS6000;"OnStage FPS6000 - стойка под монитор, ТВ";https://invask.ru/catalogue/images/448568.jpg;"Стойка для акустической системы";ONSTAGE;515
445675;false;6314;SMS6000-P;"OnStage SMS6000-P - Стойки под монитор (пара)";https://invask.ru/catalogue/images/445675.jpg;"Стойка для акустической системы";ONSTAGE;515
450547;false;7490;SMS6600-P;"OnStage SMS6600-P - Студийная стойка под  монитор (пара)";https://invask.ru/catalogue/images/450547.jpg;"Стойка для акустической системы";ONSTAGE;515
442652;false;3164;SS7725B;"OnStage SS7725B - спикерная стойка, сталь, черная, диаметр штанги 35 и 37,7 мм (с адаптером)";https://invask.ru/catalogue/images/442652.jpg;"Стойка для акустической системы";ONSTAGE;515
446013;true;3389;SS7730B;"OnStage SS7730B - спикерная стойка, сталь/алюм., черная, диаметр штанги 35 и 37,7 мм (с адаптером)";https://invask.ru/catalogue/images/446013.jpg;"Стойка для акустической системы";ONSTAGE;515
450764;true;17990;SS7730FDK;"OnStage SS7730FDK - комплект 6 шт спикерных стоек SS7730B с демонстрационным стендом";https://invask.ru/catalogue/images/450764.jpg;"Стойка для акустической системы";ONSTAGE;515
446028;false;1053;SS7745;"OnStage SS7745 - стойка под сабвуфер, черная под стакан 35 мм";https://invask.ru/catalogue/images/446028.jpg;"Стойка для акустической системы";ONSTAGE;515
447833;false;2669;SS7745LOK;"OnStage SS7745LOK - стойка под сабвуфер, черная, с запорным устройством";https://invask.ru/catalogue/images/447833.jpg;"Стойка для акустической системы";ONSTAGE;515
446216;false;1342;SS7746;"OnStage SS7746 - стойка телескопическая сабвуфер-сателлит с резьбой M20, диаметр 1 3/8""цв. черный";https://invask.ru/catalogue/images/446216.jpg;"Стойка для акустической системы";ONSTAGE;515
442653;true;2890;SS7761B;"OnStage SS7761B - спикерная стойка, 123-193 см, торцы - 34,8 и 38 мм, алюминий, черная";https://invask.ru/catalogue/images/442653.jpg;"Стойка для акустической системы";ONSTAGE;515
448569;true;4284;SS7764B;"OnStage SS7764B - спикерная стойка, тренога (эрлифт)";https://invask.ru/catalogue/images/448569.jpg;"Стойка для акустической системы";ONSTAGE;515
446315;false;5710;SS7766B;"OnStage SS7766B - спикерная стойка, тренога, для акус.систем среднего размера,черная";https://invask.ru/catalogue/images/446315.jpg;"Стойка для акустической системы";ONSTAGE;515
442654;false;6990;SS8800B+;"OnStage SS8800B+ - спикерная стойка, встроенная ручная лебёдка,алюминий, черная";https://invask.ru/catalogue/images/442654.jpg;"Стойка для акустической системы";ONSTAGE;515
450970;true;1990;SSAS7000B;"OnStage SSAS7000B - спикерная стойка, тренога, для акус.систем, высота 686 -1168 мм";https://invask.ru/catalogue/images/450970.jpg;"Стойка для акустической системы";ONSTAGE;515
446568;true;5560;SSP7750;"OnStage SSP7750 - комплект из 2шт. алюм.спикерных стоек, чехол в комплекте";https://invask.ru/catalogue/images/446568.jpg;"Стойка для акустической системы";ONSTAGE;515
446227;true;5862;SSP7850;"OnStage SSP7850 - комплект из 2шт.спикерных стоек + чехол";https://invask.ru/catalogue/images/446227.jpg;"Стойка для акустической системы";ONSTAGE;515
446021;true;5260;SSP7900;"OnStage SSP7900 - комплект из 2шт.спикерных стоек, алюм.,черные, чехол в комплекте";https://invask.ru/catalogue/images/446021.jpg;"Стойка для акустической системы";ONSTAGE;515
446316;false;8272;SSP7950;"OnStage SSP7950 - комплект из 2шт.спикерных стоек, алюм.,черные, чехол в комплекте";https://invask.ru/catalogue/images/446316.jpg;"Стойка для акустической системы";ONSTAGE;515
45980;true;570;SSP2;"Platinum SSP2 - Телескопическая штанга";https://invask.ru/catalogue/images/45980.jpg;"Стойка для акустической системы";PLATINUM;515
56890;true;4112;FRE300BK;"Proel FRE300BK - Стойка под колонку, тренога, цвет чёрный (1350-2150mm)";https://invask.ru/catalogue/images/56890.jpg;"Стойка для акустической системы";PROEL;515
1909;true;1703;KP210;"Proel KP210 - стойка телескопическая сабвуфер - сателлит (круглое сечение) 82-132 см.";https://invask.ru/catalogue/images/1909.jpg;"Стойка для акустической системы";PROEL;515
95477;true;6330;KP210S;"Proel KP210S- Cтойка телескопическая сабвуфер-сателлит (резьбовое соед.М20) 73-123 см";https://invask.ru/catalogue/images/95477.jpg;"Стойка для акустической системы";PROEL;515
15017;false;1499;KP820;"Proel KP820 - Подставка под монитор, рег. высоты 83...132 см";https://invask.ru/catalogue/images/15017.jpg;"Стойка для акустической системы";PROEL;515
441473;false;9295;KP850;"Proel KP850 - Подставка под монитор (ПАРА), 900мм";https://invask.ru/catalogue/images/441473.jpg;"Стойка для акустической системы";PROEL;515
441474;true;9719;KP860;"Proel KP860 - Подставка под монитор (ПАРА), 1050мм";https://invask.ru/catalogue/images/441474.jpg;"Стойка для акустической системы";PROEL;515
1777;false;5660;SPSK290BK;"Proel SPSK290BK - Стойка под колонку тренога, 1,1-1,6м, до 30кг.,цвет чёрный";https://invask.ru/catalogue/images/1777.jpg;"Стойка для акустической системы";PROEL;515
1778;false;6866;SPSK300AL;"Proel SPSK300AL - Стойка под колонку тренога,1,5-2,2м, до 70 кг, диаметр штанги 35 мм, цвет алюминий";https://invask.ru/catalogue/images/1778.jpg;"Стойка для акустической системы";PROEL;515
1780;true;5489;SPSK300BK;"Proel SPSK300BK - Стойка под колонку тренога, 1,5-2,2 м, до 70 кг, диаметр штанги 35 мм, цвет чёрный";https://invask.ru/catalogue/images/1780.jpg;"Стойка для акустической системы";PROEL;515
1781;true;7388;SPSK310BK;"Proel SPSK310BK - Стойка под колонку тренога, 1,8-2,8м, до 70кг.,цвет чёрный";https://invask.ru/catalogue/images/1781.jpg;"Стойка для акустической системы";PROEL;515
441842;false;883;SPS050BK;"Tempo SPS050BK - стойка телескопическая сабвуфер - сателлит (круглое сечение) 80-134 см.";https://invask.ru/catalogue/images/441842.jpg;"Стойка для акустической системы";TEMPO;515
447940;false;1991;SPS250BK;"Tempo SPS250BK - Стойка тренога под колонку, высота 940-1340 мм, диаметр штанги 35 мм, цвет чёрный";https://invask.ru/catalogue/images/447940.jpg;"Стойка для акустической системы";TEMPO;515
448752;false;3289;SPS280;"Tempo SPS280 - комплект 2 стойки под колонки и сумка для переноски диаметр штанги 35 мм";https://invask.ru/catalogue/images/448752.jpg;"Стойка для акустической системы";TEMPO;515
441841;true;3030;SPS300AL;"Tempo SPS300AL - Стойка тренога под колонку, высота 1,5-2,2 м, диаметр штанги 35 мм, до 70 кг";https://invask.ru/catalogue/images/441841.jpg;"Стойка для акустической системы";TEMPO;515
441840;true;2864;SPS300BK;"Tempo SPS300BK - Стойка тренога под колонку, высота 1,5-2,2 м, диаметр штанги 35 мм, цвет чёрный";https://invask.ru/catalogue/images/441840.jpg;"Стойка для акустической системы";TEMPO;515
448532;false;1199;SPS60;"Tempo SPS60 - стойка телескопическая сабвуфер - сателлит, резьба М20";https://invask.ru/catalogue/images/448532.jpg;"Стойка для акустической системы";TEMPO;515
447941;false;2200;SPS630;"Tempo SPS630 - Стойка под монитор, рег. высоты 690мм - 1300 мм";https://invask.ru/catalogue/images/447941.jpg;"Стойка для акустической системы";TEMPO;515
446226;false;5990;LS-SS7770;"OnStage LS/SS7770 - универсальная спикерная/световая стойка";https://invask.ru/catalogue/images/446226.jpg;"Стойка для световых приборов";ONSTAGE;514
442650;false;5862;LS7720BLT;"OnStage LS7720BLT- свет. стойка,Т-образная форма+2 бок.прист. ,для 8 ПАР (4 осн.+2+2 на приставках)";https://invask.ru/catalogue/images/442650.jpg;"Стойка для световых приборов";ONSTAGE;514
446217;false;6616;LS7720QIK;"OnStage LS7720QIK- Стойка световая, двойной Т-образной формы,  для 12 ПАР";https://invask.ru/catalogue/images/446217.jpg;"Стойка для световых приборов";ONSTAGE;514
447856;false;13422;LS7730;"OnStage LS7730 - комплект из 2х световых стоек Т-образн.формы и 2х ферм";https://invask.ru/catalogue/images/447856.jpg;"Стойка для световых приборов";ONSTAGE;514
446012;false;13546;LS7805B;"OnStage LS7805B - свет.стойка c лебедкой,Т-образная форма+2 бок.приставки,для 8 ПАР";https://invask.ru/catalogue/images/446012.jpg;"Стойка для световых приборов";ONSTAGE;514
446218;false;2546;LSA7700P;"OnStage LSA7700P - доп.боковая перекладина для световой стойки";https://invask.ru/catalogue/images/446218.jpg;"Стойка для световых приборов";ONSTAGE;514
447629;true;3253;KP122;"Proel KP122 - Перекладина для световых приборов на трубу F=35мм";https://invask.ru/catalogue/images/447629.jpg;"Стойка для световых приборов";PROEL;514
46584;false;8415;PL30;"Proel PL30 - Стойка под свет, макс. высота - 3,0м нагр. 40 Кг.";https://invask.ru/catalogue/images/46584.jpg;"Стойка для световых приборов";PROEL;514
94306;true;1484;PLKP182FL;"Proel PLKP182FL - метал. адаптер стойка-стакан для свет. приборов с фиксатором";https://invask.ru/catalogue/images/94306.jpg;"Стойка для световых приборов";PROEL;514
441854;false;4773;LST100BK;"Tempo LST100BK - Т-обр. световая стойка (высота 1620-3250 мм, нагрузка до 50кг)";https://invask.ru/catalogue/images/441854.jpg;"Стойка для световых приборов";TEMPO;514
441853;false;10256;LST200;"Tempo LST200 - 2 Т-обр.световые стойки +2 Фермы (Высота -1620-3250, нагрузка -100кг)";https://invask.ru/catalogue/images/441853.jpg;"Стойка для световых приборов";TEMPO;514
444919;false;3752;LST80;"Tempo LST80 - световая стойка, диаметр штанги - 38 мм";https://invask.ru/catalogue/images/444919.jpg;"Стойка для световых приборов";TEMPO;514
448116;false;179990;DP90-ECB;"Roland DP90-ECB (Contemporary Black)  цифровое фортепиано";https://invask.ru/catalogue/images/448116.jpg;Электропиано;ROLAND;363
448114;false;242990;DP90S-EPE;"Roland DP90S-EPE - цифровое фортепиано";https://invask.ru/catalogue/images/448114.jpg;Электропиано;ROLAND;363
448115;false;242990;DP90S-EPW;"Roland DP90S-EPW (Polished White) - цифровое фортепиано";https://invask.ru/catalogue/images/448115.jpg;Электропиано;ROLAND;363
449180;true;87990;F-140R-CB;"Roland F-140R-CB цифровое фортепиано, 88 кл. PHA-4, 316 тембров, 128 полифония  (цвет чёрный)";https://invask.ru/catalogue/images/449180.jpg;Электропиано;ROLAND;363
449181;false;87990;F-140R-WH;"Roland F-140R-WH цифровое фортепиано, 88 кл. PHA-4, 316 тембров, 128 полифония  (цвет белый)";https://invask.ru/catalogue/images/449181.jpg;Электропиано;ROLAND;363
449253;false;54990;FP-30-BK;"Roland FP-30-BK цифровое фортепиано, 88 кл. PHA-4 Standard, 35 тембров, 128 полифония, (цвет чёрный)";https://invask.ru/catalogue/images/449253.jpg;Электропиано;ROLAND;363
449732;false;54990;FP-30-WH;"Roland FP-30-WH цифровое фортепиано, 88 кл. PHA-4 Standard, 35 тембров, 128 полифония, (цвет белый)";https://invask.ru/catalogue/images/449732.jpg;Электропиано;ROLAND;363
451485;true;21990;GO-61P;"ROLAND GO-61P - Цифровое компактное пианино, 61 кл., 40 тембров GM, 128 полифония";https://invask.ru/catalogue/images/451485.jpg;Электропиано;ROLAND;363
449813;true;129000;HP504-WH;"Roland HP504-WH (White)  цифровое фортепиано, цена без стенда!";https://invask.ru/catalogue/images/449813.jpg;Электропиано;ROLAND;363
451265;false;103700;HP601-CB;"Roland HP601-CB - цифровое фортепиано, 88 кл. PHA-50, 319 тембров, 288 полиф., цвет чёрный";https://invask.ru/catalogue/images/451265.jpg;Электропиано;ROLAND;363
451279;true;103700;HP601-CR;"Roland HP601-CR - цифровое фортепиано, 88 кл. PHA-50, 319 тембров, 288 полиф., цвет палисандр";https://invask.ru/catalogue/images/451279.jpg;Электропиано;ROLAND;363
451280;true;103700;HP601-WH;"Roland HP601-WH - цифровое фортепиано, 88 кл. PHA-50, 319 тембров, 288 полиф., цвет белый";https://invask.ru/catalogue/images/451280.jpg;Электропиано;ROLAND;363
448113;false;219990;HPI-50-ERW;"Roland HPI-50-ERW+KSC66-RW  цифровое фортепиано (комплект)";https://invask.ru/catalogue/images/448113.jpg;Электропиано;ROLAND;363
449256;false;6990;KPD70;"Roland KPD70 - блок педалей для FP-30";https://invask.ru/catalogue/images/449256.jpg;Электропиано;ROLAND;363
450315;false;6990;KPD70WH;"Roland KPD70WH - блок педалей для FP-30 (белый)";https://invask.ru/catalogue/images/450315.jpg;Электропиано;ROLAND;363
449920;false;16600;"KSC66-RW (Rosewood)";"Roland KSC66-RW (Rosewood)) стенд для фортепиано HP504/506, HPi-50";https://invask.ru/catalogue/images/449920.jpg;Электропиано;ROLAND;363
449814;true;18990;"KSC66-WH (White)";"Roland KSC66-WH (White) стенд для фортепиано HP504/506, HPi-50";https://invask.ru/catalogue/images/449814.jpg;Электропиано;ROLAND;363
449255;false;7000;KSC70BK;"Roland KSC70BK - клавишный стенд для FP-30 (черный)";https://invask.ru/catalogue/images/449255.jpg;Электропиано;ROLAND;363
450078;false;7000;KSC70WH;"Roland KSC70WH - клавишный стенд для FP-30 (белый)";https://invask.ru/catalogue/images/450078.jpg;Электропиано;ROLAND;363
451111;true;66990;RP102-BK;"Roland RP102-BK цифровое фортепиано, 88 кл. PHA-4 Standard, 15 тембров,128 полифония, цвет черный.";https://invask.ru/catalogue/images/451111.jpg;Электропиано;ROLAND;363
449733;true;99990;RP501R-CB;"Roland RP501R-CB цифровое фортепиано, 88 кл. PHA-4 Standard, 316 тембров,128 полифония, цвет черный.";https://invask.ru/catalogue/images/449733.jpg;Электропиано;ROLAND;363
449742;true;99990;RP501R-CR;"Roland RP501R-CR цифровое фортепиано,88 кл. PHA-4 Standard, 316 тембров, 128 полиф., цвет палисандр.";https://invask.ru/catalogue/images/449742.jpg;Электропиано;ROLAND;363
449741;true;99990;RP501R-WH;"Roland RP501R-WH цифровое фортепиано, 88 кл. PHA-4 Standard, 316 тембров, 128 полиф., цвет белый.";https://invask.ru/catalogue/images/449741.jpg;Электропиано;ROLAND;363
450359;true;124990;CLP-635B;"Yamaha CLP-635B - клавинова 88кл.,клавиатура GH3X/256 полиф./36тембров/2х30вт/USB,цвет-черный, матов";https://invask.ru/catalogue/images/450359.jpg;Электропиано;YAMAHA;363
450360;true;124990;CLP-635DW;"Yamaha CLP-635DW - клавинова 88кл.,клавиатура GH3X/256 полиф./36тембров/2х30вт/USB,цвет-темн.орех";https://invask.ru/catalogue/images/450360.jpg;Электропиано;YAMAHA;363
450361;true;124990;CLP-635R;"Yamaha CLP-635R - клавинова 88кл.,клавиатура GH3X/256 полиф./36тембров/2х30вт/USB,цвет-палисандр";https://invask.ru/catalogue/images/450361.jpg;Электропиано;YAMAHA;363
450362;true;124990;CLP-635WA;"Yamaha CLP-635WA - клавинова 88кл.,клавиатура GH3X/256 полиф./36тембров/2х30вт/USB,цвет-белый ясень";https://invask.ru/catalogue/images/450362.jpg;Электропиано;YAMAHA;363
450363;true;124990;CLP-635WH;"Yamaha CLP-635WH - клавинова 88кл.,клавиатура GH3X/256 полиф./36тембров/2х30вт/USB,цвет-белый";https://invask.ru/catalogue/images/450363.jpg;Электропиано;YAMAHA;363
450364;true;149990;CLP-645B;"Yamaha CLP-645B - клавинова 88кл.,клавиатура NWX/256 полиф./34тембра/2х50вт/USB,цвет-черный орех";https://invask.ru/catalogue/images/450364.jpg;Электропиано;YAMAHA;363
450365;false;149990;CLP-645DW;"Yamaha CLP-645DW - клавинова 88кл.,клавиатура NWX/256 полиф./34тембра/2х50вт/USB,цвет-темн.орех";https://invask.ru/catalogue/images/450365.jpg;Электропиано;YAMAHA;363
450828;true;179990;CLP-645PE;"Yamaha CLP-645PE - клавинова 88кл.,клавиатура NWX/256 полиф./34тембра/2х50вт/USB,цвет-черное дерево";https://invask.ru/catalogue/images/450828.jpg;Электропиано;YAMAHA;363
450366;true;149990;CLP-645R;"Yamaha CLP-645R - клавинова 88кл.,клавиатура NWX/256 полиф./34тембра/2х50вт/USB,цвет-палисандр";https://invask.ru/catalogue/images/450366.jpg;Электропиано;YAMAHA;363
450367;true;149990;CLP-645WA;"Yamaha CLP-645WA - клавинова 88кл.,клавиатура NWX/256 полиф./34тембра/2х50вт/USB,цвет-белый ясень";https://invask.ru/catalogue/images/450367.jpg;Электропиано;YAMAHA;363
450368;true;149990;CLP-645WH;"Yamaha CLP-645WH - клавинова 88кл.,клавиатура NWX/256 полиф./34тембра/2х50вт/USB,цвет-белый";https://invask.ru/catalogue/images/450368.jpg;Электропиано;YAMAHA;363
450930;false;319900;CLP-665GP;"Yamaha CLP-665GP - клавинова 88кл. GH3X/256 полиф./36 тембр./2х35вт/USB/Bluetooth, цвет чёрный";https://invask.ru/catalogue/images/450930.jpg;Электропиано;YAMAHA;363
451047;false;359900;"CLP-665GP WH";"Yamaha CLP-665GP WH - клавинова 88кл. GH3X/256 полиф./36 тембр./2х35вт/USB/Bluetooth, цвет белый";https://invask.ru/catalogue/images/451047.jpg;Электропиано;YAMAHA;363
450370;false;199990;CLP-675B;"Yamaha CLP-675B - клавинова 88кл., GrandTouch/256 полиф./36тембров/2х105вт/USB,цвет-черный орех";https://invask.ru/catalogue/images/450370.jpg;Электропиано;YAMAHA;363
450369;false;199990;CLP-675DW;"Yamaha CLP-675DW - клавинова 88кл., GrandTouch/256 полиф./36тембров/2х105вт/USB,цвет-тёмный орех";https://invask.ru/catalogue/images/450369.jpg;Электропиано;YAMAHA;363
450371;false;199990;CLP-675R;"Yamaha CLP-675R - клавинова 88кл., GrandTouch/256 полиф./36тембров/2х105вт/USB,цвет-палисандр";https://invask.ru/catalogue/images/450371.jpg;Электропиано;YAMAHA;363
450372;false;199990;CLP-675WA;"Yamaha CLP-675WA - клавинова 88кл., GrandTouch/256 полиф./36тембров/2х105вт/USB,цвет-белый ясень";https://invask.ru/catalogue/images/450372.jpg;Электропиано;YAMAHA;363
450373;false;199990;CLP-675WH;"Yamaha CLP-675WH - клавинова 88кл., GrandTouch/256 полиф./36тембров/2х105вт/USB,цвет-белый";https://invask.ru/catalogue/images/450373.jpg;Электропиано;YAMAHA;363
450374;false;269900;CLP-685B;"Yamaha CLP-685B - клавинова 88кл., GrandTouch/256 полиф./543тембра/2х150вт/USB,цвет-черный орех";https://invask.ru/catalogue/images/450374.jpg;Электропиано;YAMAHA;363
450963;false;319900;CLP-685PWH;"Yamaha CLP-685PWH - клавинова 88кл., GrandTouch/256 полиф./543тембра/2х150вт/USB,цвет-белый";https://invask.ru/catalogue/images/450963.jpg;Электропиано;YAMAHA;363
450926;true;149990;CSP-150B;"Yamaha CSP-150B - клавинова 88кл., Graded Hammer 3X/256 полиф./692тембра/2х30вт/USB, цвет чёрный";https://invask.ru/catalogue/images/450926.jpg;Электропиано;YAMAHA;363
450979;true;149990;CSP-150WH;"Yamaha CSP-150WH - клавинова 88кл., Graded Hammer 3X/256 полиф./692тембра/2х30вт/USB, цвет белый";https://invask.ru/catalogue/images/450979.jpg;Электропиано;YAMAHA;363
451131;false;199990;CSP-170B;"Yamaha CSP-170B - клавинова 88 кл. NWX, 692 тембра + 29 ударных , 470 стилей, 256 полиф.,чёрный.";https://invask.ru/catalogue/images/451131.jpg;Электропиано;YAMAHA;363
451481;false;199990;CSP-170WH;"Yamaha CSP-170WH - клавинова 88 кл. NWX, 692 тембра + 29 ударных , 470 стилей, 256 полиф.,белый";https://invask.ru/catalogue/images/451481.jpg;Электропиано;YAMAHA;363
448735;false;199900;CVP-701B;"Yamaha CVP-701B - клавинова, 88 кл. GH3X, 777 тембров+480 XG, 256 полиф., 310 стилей, USB flash";https://invask.ru/catalogue/images/448735.jpg;Электропиано;YAMAHA;363
448758;false;319900;CVP-705B;"Yamaha CVP-705B - клавинова, 88 кл. NWX, 984 тембра+480 XG, 256 полиф., 470 стилей, USB flash";https://invask.ru/catalogue/images/448758.jpg;Электропиано;YAMAHA;363
450170;false;749900;CVP-709GP;"Yamaha CVP-709GP - клавинова, 88 кл. NWX, 1270 тембров+480 XG, 256 полиф., 600 стилей, USB flash";https://invask.ru/catalogue/images/450170.jpg;Электропиано;YAMAHA;363
449075;false;17990;NP-12B;"Yamaha NP-12B - электропиано, 61кл., 64 гол.полиф, 10 тембров, 2х2,5 Вт., 4,5 кг., с  БП";https://invask.ru/catalogue/images/449075.jpg;Электропиано;YAMAHA;363
449430;false;23990;NP-32WH;"Yamaha NP-32WH - электропиано 76кл Graded Soft/64 полифония/10тембр/2х6Вт/БП,5,7кг, цвет белый";https://invask.ru/catalogue/images/449430.jpg;Электропиано;YAMAHA;363
448155;false;32990;P-45B;"Yamaha P-45B - Цифровое пианино 88кл.с БП (без стула, стойки) цвет - чёрный";https://invask.ru/catalogue/images/448155.jpg;Электропиано;YAMAHA;363
449232;true;69990;YDP-143B;"Yamaha YDP-143B -  клавинова 88 кл. GHS, 10 тембров, 192 полиф., 3 педали, крышка кл., (чёрный орех)";https://invask.ru/catalogue/images/449232.jpg;Электропиано;YAMAHA;363
449233;true;69990;YDP-143R;"Yamaha YDP-143R -  клавинова 88 кл. GHS, 10 тембров, 192 полиф., 3 педали, крышка кл., (палисандр)";https://invask.ru/catalogue/images/449233.jpg;Электропиано;YAMAHA;363
449234;false;69990;YDP-143WH;"Yamaha YDP-143WH -  клавинова 88 кл. GHS, 10 тембров, 192 полиф., 3 педали, крышка кл., (белый)";https://invask.ru/catalogue/images/449234.jpg;Электропиано;YAMAHA;363
449235;true;89990;YDP-163B;"Yamaha YDP-163B -  клавинова 88 кл. GH3, 10 тембров, 192 полиф., 3 педали, крышка кл., (чёрный орех)";https://invask.ru/catalogue/images/449235.jpg;Электропиано;YAMAHA;363
449236;true;89990;YDP-163R;"Yamaha YDP-163R -  клавинова 88 кл. GH3, 10 тембров, 192 полиф., 3 педали, крышка кл., (Палисандр)";https://invask.ru/catalogue/images/449236.jpg;Электропиано;YAMAHA;363
449238;true;89990;YDP-163WA;"Yamaha YDP-163WA -  клавинова 88 кл. GH3, 10 тембров, 192 полиф., 3 педали, крышка кл.,(белый ясень)";https://invask.ru/catalogue/images/449238.jpg;Электропиано;YAMAHA;363
449237;false;89990;YDP-163WH;"Yamaha YDP-163WH -  клавинова 88 кл. GH3, 10 тембров, 192 полиф., 3 педали, крышка кл., (белый)";https://invask.ru/catalogue/images/449237.jpg;Электропиано;YAMAHA;363
450737;false;5290;"CG10K/AMI 1/2";"Barcelona CG10K/AMI 1/2 - Набор: классическая гитара детская, размер 1/2 и аксессуары";https://invask.ru/catalogue/images/450737.jpg;"Гитара классическая";BARCELONA;44
451159;true;5190;"CG10K/AMI 1/4";"Barcelona CG10K/AMI 1/4 - Набор: классическая гитара детская, размер 1/4 и аксессуары";https://invask.ru/catalogue/images/451159.jpg;"Гитара классическая";BARCELONA;44
450738;false;5490;"CG10K/AMI 3/4";"Barcelona CG10K/AMI 3/4 - Набор: классическая гитара , размер 3/4 и аксессуары";https://invask.ru/catalogue/images/450738.jpg;"Гитара классическая";BARCELONA;44
450739;false;5290;"CG10K/COLLINE 1/2";"Barcelona CG10K/COLLINE 1/2 -  Набор: классическая гитара детская, размер 1/2 и аксессуары";https://invask.ru/catalogue/images/450739.jpg;"Гитара классическая";BARCELONA;44
451161;true;5190;"CG10K/COLLINE 1/4";"Barcelona CG10K/COLLINE 1/4 - Набор: классическая гитара детская, размер 1/4 и аксессуары";https://invask.ru/catalogue/images/451161.jpg;"Гитара классическая";BARCELONA;44
450740;false;5490;"CG10K/COLLINE 3/4";"Barcelona CG10K/COLLINE 3/4 - Набор: классическая гитара, размер 3/4 и аксессуары";https://invask.ru/catalogue/images/450740.jpg;"Гитара классическая";BARCELONA;44
450741;false;5290;"CG10K/LUCIOLE 1/2";"Barcelona CG10K/LUCIOLE 1/2 - Набор: классическая гитара детская, размер 1/2 и аксессуары";https://invask.ru/catalogue/images/450741.jpg;"Гитара классическая";BARCELONA;44
451160;true;5190;"CG10K/LUCIOLE 1/4";"Barcelona CG10K/LUCIOLE 1/4 - Набор: классическая гитара детская, размер 1/4 и аксессуары";https://invask.ru/catalogue/images/451160.jpg;"Гитара классическая";BARCELONA;44
450742;false;5490;"CG10K/LUCIOLE 3/4";"Barcelona CG10K/LUCIOLE 3/4 - Набор: классическая гитара , размер 3/4 и аксессуары";https://invask.ru/catalogue/images/450742.jpg;"Гитара классическая";BARCELONA;44
447064;false;4643;CG11;"Barcelona CG11 - Классическая гитара, 4/4, анкер, колки хром, цвет натурал, матовое покрытие.";https://invask.ru/catalogue/images/447064.jpg;"Гитара классическая";BARCELONA;44
448206;false;7996;CG11CE/NS;"Barcelona CG11CE/NS - Классическая  электроакустическая гитара, 4/4";https://invask.ru/catalogue/images/448206.jpg;"Гитара классическая";BARCELONA;44
447066;true;5999;CG11K/BK;"Barcelona CG11K/BK - Набор:Классическая гитара, чехол, подставка, струны";https://invask.ru/catalogue/images/447066.jpg;"Гитара классическая";BARCELONA;44
447067;true;5999;CG11K/NA;"Barcelona CG11K/NA - Набор:Классическая гитара, чехол, подставка, струны";https://invask.ru/catalogue/images/447067.jpg;"Гитара классическая";BARCELONA;44
447068;true;5999;CG11K/RD;"Barcelona CG11K/RD - Набор:Классическая гитара, чехол, подставка, струны";https://invask.ru/catalogue/images/447068.jpg;"Гитара классическая";BARCELONA;44
451163;true;4990;"Barcelona CG35 1/2";"Barcelona CG35 1/2 - Классическая гитара,1/2,цвет-натуральный";https://invask.ru/catalogue/images/451163.jpg;"Гитара классическая";BARCELONA;44
451162;true;4790;"Barcelona CG35 1/4";"Barcelona CG35 1/4 - Классическая гитара,1/4,цвет-натуральный";https://invask.ru/catalogue/images/451162.jpg;"Гитара классическая";BARCELONA;44
451094;false;4690;"CG36BK 3/4";"Barcelona CG36BK 3/4 - Классическая гитара,3/4,цвет-чёрный, глянцевый";https://invask.ru/catalogue/images/451094.jpg;"Гитара классическая";BARCELONA;44
451092;false;4790;"CG36BK 4/4";"Barcelona CG36BK 4/4 - Классическая гитара,4/4,цвет-чёрный, глянцевый";https://invask.ru/catalogue/images/451092.jpg;"Гитара классическая";BARCELONA;44
451095;true;4590;"CG36N 1/2";"Barcelona CG36N 1/2 - Классическая гитара,1/2,цвет-натуральный, глянцевый";https://invask.ru/catalogue/images/451095.jpg;"Гитара классическая";BARCELONA;44
451093;true;4690;"CG36N 3/4";"Barcelona CG36N 3/4 - Классическая гитара,3/4,цвет-натуральный, глянцевый";https://invask.ru/catalogue/images/451093.jpg;"Гитара классическая";BARCELONA;44
451091;true;4790;"CG36N 4/4";"Barcelona CG36N 4/4 - Классическая гитара,4/4,цвет-натуральный, глянцевый";https://invask.ru/catalogue/images/451091.jpg;"Гитара классическая";BARCELONA;44
450913;false;3490;"CG6 1/2";"Barcelona CG6 1/2 - Классическая гитара, размер 1/2";https://invask.ru/catalogue/images/450913.jpg;"Гитара классическая";BARCELONA;44
450912;false;3590;"CG6 3/4";"Barcelona CG6 3/4 - Классическая гитара, размер 3/4";https://invask.ru/catalogue/images/450912.jpg;"Гитара классическая";BARCELONA;44
